,op_id,op_type,suc,read,write,maca,cv_dsp
255,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238
256,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu'],148662,3983,18861,387238
257,InceptionV4/InceptionV4/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool,MaxPool,['InceptionV4/InceptionV4/Mixed_7a/concat'],50997,3983,12979,453568
258,InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],133602,3642,8275,8275
259,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],133602,3983,13464,13464
260,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],0,3094,10939,6532990
261,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],148662,3983,10514,2171277
262,InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7a/concat'],133602,3094,5125,5125
263,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],133602,3983,13464,13464
264,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],64624,5700,25431,2171277
265,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],133602,5700,17383,17383
266,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],152821,3094,22667,592472
267,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7a/concat'],133602,3094,5862,5862
268,InceptionV4/InceptionV4/Mixed_7a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841
269,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502
270,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
271,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
272,InceptionV4/InceptionV4/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649
273,InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,5393,5393
274,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110
275,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110
276,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502
277,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875
278,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875
279,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606
280,InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,5393,5393
281,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat'],133602,3094,5393,5393
282,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat'],133602,3094,5393,5393
283,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285
284,InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,4363,4363
285,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606
286,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618
287,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502
288,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502
289,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat'],133602,3094,5393,5393
290,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat'],133602,3094,5393,5393
291,InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,4363,4363
292,InceptionV4/InceptionV4/Mixed_7b/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841
293,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502
294,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
295,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
296,InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649
297,InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,5393,5393
298,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110
299,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110
300,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502
301,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875
302,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875
303,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606
304,InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,5393,5393
305,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat'],133602,3094,5393,5393
306,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat'],133602,3094,5393,5393
307,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285
308,InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,4363,4363
309,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606
310,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618
311,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502
312,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502
313,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat'],133602,3094,5393,5393
314,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat'],133602,3094,5393,5393
315,InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,4363,4363
316,InceptionV4/InceptionV4/Mixed_7c/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841
317,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502
318,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
319,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606
320,InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649
321,InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,5393,5393
322,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110
323,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110
324,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502
325,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875
326,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875
327,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606
328,InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,5393,5393
329,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat'],133602,3094,5393,5393
330,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat'],133602,3094,5393,5393
331,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285
332,InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,4363,4363
333,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606
334,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618
335,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502
336,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502
337,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat'],133602,3094,5393,5393
338,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat'],133602,3094,5393,5393
339,InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,4363,4363
340,InceptionV4/InceptionV4/Mixed_7d/concat,Concat,['InceptionV4/Logits/AvgPool_1a/AvgPool'],133602,5642,9841,9841
341,InceptionV4/Logits/AvgPool_1a/AvgPool,AveragePool,['InceptionV4/Logits/Logits/BiasAdd'],133602,3094,-1,72649
342,InceptionV4/Logits/Logits/BiasAdd,Gemm,['InceptionV4/Logits/Predictions'],100,100,100,100
343,InceptionV4/Logits/Predictions,Softmax,[],133602,3094,-1,6204
